# StatLean API index — 614 declarations
# Generated by scripts/gen_statlean_index.py
# Format: name<TAB>file:line<TAB>kind
# Usage: grep -i '<keyword>' theme/statlean_api_index.tsv
integrable_mul_gaussianPDFReal_of_integrable	Statlean/Gaussian/Hermite.lean:320	private lemma
integrable_mul_gaussianPDFReal_of_memLp	Statlean/Gaussian/Basic.lean:38	lemma
integrable_mul_of_memLp	Statlean/Entropy/LogSobolev.lean:167	lemma
integrable_neg_part_sq_mul_log	Statlean/Entropy/LogSobolev.lean:300	lemma
integrable_of_lipschitz_stdGaussianPi	Statlean/Gaussian/Basic.lean:165	lemma
integrable_polynomial_mul_gaussianPDFReal	Statlean/Gaussian/Basic.lean:116	lemma
integrable_sq_mul_log_sq_of_memLp	Statlean/Entropy/LogSobolev.lean:329	lemma
integrable_sq_of_memLp	Statlean/Entropy/LogSobolev.lean:178	lemma
integral_aeval_hermite_eq_zero	Statlean/Gaussian/Hermite.lean:104	theorem
integral_cexp_mul_g_eq_zero	Statlean/Gaussian/Hermite.lean:462	lemma
integral_condExpect_eq_integral_pi	Statlean/Entropy/LogSobolev.lean:806	private lemma
integral_deriv_mul_hermiteEval	Statlean/Gaussian/Hermite.lean:365	theorem
integral_deriv_mul_hermiteNorm	Statlean/Gaussian/Hermite.lean:407	theorem
integral_f_mul_hermiteProj	Statlean/Gaussian/Poincare.lean:170	private lemma
integral_hermiteProj_mul_hermiteNorm	Statlean/Gaussian/Poincare.lean:146	private lemma
integral_poly_mul_g_of_moments_below	Statlean/Gaussian/Hermite.lean:662	private lemma
integral_polynomial_mul_g_eq_zero	Statlean/Gaussian/Hermite.lean:437	lemma
integral_sq_condExp_le	Statlean/Variance/EfronStein.lean:573	private lemma
integral_sq_hermiteProj	Statlean/Gaussian/Poincare.lean:184	private lemma
integral_sq_nonneg	Statlean/Entropy/LogSobolev.lean:173	lemma
integral_sq_sub_condExp_le_integral_sq_sub	Statlean/Gaussian/Poincare.lean:528	private lemma
integral_stdGaussianPi_one_eq	Statlean/Entropy/LogSobolev.lean:1036	private lemma
integral_stdGaussian_eq_integral_mul_pdf	Statlean/Gaussian/Hermite.lean:349	private lemma
integral_sub_const_sq_eq	Statlean/Variance/RaoBlackwell.lean:19	lemma
integral_sub_sq_minimized_at_mean	Statlean/Estimator/Bayes.lean:24	theorem
integrated_condEntropyAt_eq	Statlean/Entropy/LogSobolev.lean:873	private lemma
is	Statlean/Regression/MasterBound.lean:664	theorem
isCompact_l2Ball	Statlean/Regression/Linear.lean:40	theorem
isEstimable_row	Statlean/Regression/Estimability.lean:59	theorem
isMLE_comp	Statlean/Estimator/Basic.lean:136	theorem
isPiSystem_piSys	Statlean/Variance/EfronStein.lean:283	private lemma
isTight_finiteRange	Statlean/LimitTheorems/Levy.lean:43	private theorem
isTight_of_charFun_tendsto	Statlean/LimitTheorems/Levy.lean:94	theorem
isTight_of_charFun_tendsto_inner	Statlean/LimitTheorems/CramerWold.lean:115	lemma
jamesSteinEstimator	Statlean/Estimator/Basic.lean:355	noncomputable def
jensen_condExpect_mul_log	Statlean/Entropy/LogSobolev.lean:981	private lemma
karlin_rubin	Statlean/Testing/Basic.lean:255	theorem
kolmogorov_maximal_inequality	Statlean/LimitTheorems/Convergence.lean:530	theorem
kolmogorov_zero_one	Statlean/LimitTheorems/Convergence.lean:314	theorem
kurtosis	Statlean/Moments/Basic.lean:53	noncomputable def
l1Ball	Statlean/Regression/Linear.lean:36	def
l1_ball_covering_maurey	Statlean/Regression/Linear.lean:575	theorem
l1_regression_full_interface_of_probability_structured_master_bound	Statlean/Regression/Linear.lean:682	theorem
l1_regression_full_interface_of_process_and_complexity_structured_master_bound	Statlean/Regression/Linear.lean:747	theorem
l1_regression_full_interface_of_process_and_entropy_structured_master_bound	Statlean/Regression/Linear.lean:783	theorem
l1_regression_full_interface_of_proxy_structured_master_bound	Statlean/Regression/Linear.lean:711	theorem
l1_regression_rate	Statlean/Regression/Linear.lean:818	theorem
l1_regression_rate_of_deterministic_structured_master_bound	Statlean/Regression/Linear.lean:608	theorem
l1_regression_rate_of_master_bound	Statlean/Regression/Linear.lean:588	theorem
l1_regression_rate_of_process_and_complexity_structured_master_bound	Statlean/Regression/Linear.lean:645	theorem
l1_regression_rate_of_process_and_entropy_structured_master_bound	Statlean/Regression/Linear.lean:663	theorem
l1_regression_rate_of_proxy_structured_master_bound	Statlean/Regression/Linear.lean:627	theorem
l2Ball	Statlean/Regression/Linear.lean:32	def
l2_ball_covering_number	Statlean/Regression/Linear.lean:80	theorem
l2_ball_covering_number_finite	Statlean/Regression/Linear.lean:63	theorem
l2_ball_covering_number_nat_bound	Statlean/Regression/Linear.lean:69	theorem
laplace_cos_Ioi	Statlean/LimitTheorems/BerryEsseen.lean:554	private lemma
le_oscEnvelope	Statlean/LimitTheorems/USLLN.lean:182	private lemma
lehmann_scheffe	Statlean/Sufficiency/LehmannScheffe.lean:201	theorem
levy_cdf_diff_fourier_bound	Statlean/LimitTheorems/BerryEsseen.lean:684	private lemma
levy_continuity	Statlean/LimitTheorems/Levy.lean:235	theorem
levy_forward	Statlean/LimitTheorems/Levy.lean:81	theorem
levy_forward_inner	Statlean/LimitTheorems/CramerWold.lean:68	theorem
likelihood	Statlean/Estimator/Basic.lean:117	noncomputable def
lindeberg_feller_clt	Statlean/LimitTheorems/LindebergFeller.lean:690	theorem
lindeberg_implies_max_var_tendsto	Statlean/LimitTheorems/LindebergFeller.lean:341	private lemma
linear_estimator_unbiased	Statlean/Regression/Estimability.lean:42	theorem
linear_regression_full_interface_of_probability_structured_master_bound	Statlean/Regression/Linear.lean:418	theorem
linear_regression_full_interface_of_process_and_complexity_structured_master_bound	Statlean/Regression/Linear.lean:483	theorem
linear_regression_full_interface_of_process_and_entropy_structured_master_bound	Statlean/Regression/Linear.lean:519	theorem
linear_regression_full_interface_of_proxy_structured_master_bound	Statlean/Regression/Linear.lean:447	theorem
linear_regression_rate	Statlean/Regression/Linear.lean:554	theorem
linear_regression_rate_of_deterministic_structured_master_bound	Statlean/Regression/Linear.lean:169	theorem
linear_regression_rate_of_master_bound	Statlean/Regression/Linear.lean:132	theorem
linear_regression_rate_of_process_and_complexity_structured_master_bound	Statlean/Regression/Linear.lean:206	theorem
linear_regression_rate_of_process_and_entropy_structured_master_bound	Statlean/Regression/Linear.lean:224	theorem
linear_regression_rate_of_proxy_structured_master_bound	Statlean/Regression/Linear.lean:188	theorem
localGaussianComplexity_le_of_satisfiesCriticalInequality	Statlean/Regression/MasterBound.lean:93	lemma
local_gaussian_complexity_bound	Statlean/Regression/MasterBound.lean:721	theorem
local_gaussian_complexity_to_proxy	Statlean/Regression/MasterBound.lean:732	theorem
local_gaussian_complexity_to_proxy_structured	Statlean/Regression/MasterBound.lean:184	theorem
localizedBall	Statlean/Regression/MasterBound.lean:59	def
logLikelihoodRatio	Statlean/Testing/Basic.lean:133	noncomputable def
log_le_sub_one	Statlean/Entropy/LogSobolev.lean:115	lemma
log_sq_eq_two_mul_log_abs	Statlean/Entropy/LogSobolev.lean:96	lemma
logdet_frechet_mean	Statlean/SPD/Determinant.lean:16	theorem
lyapunov_implies_lindeberg	Statlean/LimitTheorems/Convergence.lean:797	theorem
lyapunov_third_moment	Statlean/CharFun/Taylor.lean:614	lemma
master_error_bound	Statlean/Regression/MasterBound.lean:212	theorem
master_error_bound_full_interface	Statlean/Regression/MasterBound.lean:781	theorem
master_error_bound_full_interface_of_process_and_complexity_structured	Statlean/Regression/MasterBound.lean:899	theorem
master_error_bound_full_interface_of_process_and_entropy_structured	Statlean/Regression/MasterBound.lean:930	theorem
master_error_bound_full_interface_of_proxy_critical	Statlean/Regression/MasterBound.lean:839	theorem
master_error_bound_full_interface_of_proxy_structured	Statlean/Regression/MasterBound.lean:868	theorem
master_error_bound_full_interface_structured	Statlean/Regression/MasterBound.lean:813	theorem
master_error_bound_localized	Statlean/Regression/MasterBound.lean:637	theorem
master_error_bound_localized_of_process_and_complexity_structured	Statlean/Regression/MasterBound.lean:692	theorem
master_error_bound_localized_of_process_and_entropy_structured	Statlean/Regression/MasterBound.lean:706	theorem
master_error_bound_localized_of_proxy_critical	Statlean/Regression/MasterBound.lean:665	theorem
master_error_bound_localized_of_proxy_structured	Statlean/Regression/MasterBound.lean:678	theorem
master_error_bound_localized_structured	Statlean/Regression/MasterBound.lean:651	theorem
master_error_bound_probability_interface	Statlean/Regression/MasterBound.lean:742	theorem
master_error_bound_probability_interface_structured	Statlean/Regression/MasterBound.lean:764	theorem
measurable_Sn	Statlean/LimitTheorems/CLT.lean:36	private lemma
measurable_chiSquaredPDFReal	Statlean/Distribution/TDist.lean:47	theorem
measurable_proj	Statlean/LimitTheorems/Convergence.lean:922	private lemma
measurable_tDistPDFReal	Statlean/Distribution/TDist.lean:91	theorem
memLp_aeval_intPolynomial_gaussianReal	Statlean/Gaussian/Hermite.lean:45	lemma
memLp_deriv_hermiteEval_mul	Statlean/Gaussian/Hermite.lean:81	lemma
memLp_hermiteEval_mul	Statlean/Gaussian/Hermite.lean:73	lemma
memLp_hermiteNorm	Statlean/Gaussian/Poincare.lean:124	private lemma
memLp_hermiteProj	Statlean/Gaussian/Poincare.lean:133	private lemma
memLp_marginal_fst	Statlean/Variance/ANOVA.lean:61	lemma
memLp_marginal_snd	Statlean/Variance/ANOVA.lean:88	lemma
memLp_polynomial_gaussianReal	Statlean/Gaussian/Basic.lean:98	lemma
memLp_pow_id_gaussianReal	Statlean/Gaussian/Basic.lean:93	lemma
memLp_pow_id_gaussianReal_aux	Statlean/Gaussian/Basic.lean:68	private lemma
metricEntropy	Statlean/EmpiricalProcess/CoveringNumber.lean:35	def
minimalSufficient_of_densityRatio	Statlean/Sufficiency/MinimalSufficiency.lean:72	theorem
minimalSufficient_of_subfamily	Statlean/Sufficiency/MinimalSufficiency.lean:144	theorem
mle_an_implies_efficient	Statlean/Estimator/Asymptotic.lean:198	theorem
moment	Statlean/Moments/Basic.lean:32	noncomputable def
mse_eq_bias_sq_add_variance	Statlean/Estimator/Basic.lean:80	theorem
mse_eq_variance_of_unbiased	Statlean/Estimator/Basic.lean:89	theorem
mul_log_ge_sub_one	Statlean/Entropy/LogSobolev.lean:121	lemma
multivariate_clt	Statlean/LimitTheorems/Convergence.lean:974	theorem
neg_mul_log_le_one	Statlean/Entropy/LogSobolev.lean:278	lemma
neyman_pearson_optimality	Statlean/Testing/Basic.lean:204	theorem
no_optimal_of_two_admissible_not_equivalent	Statlean/Estimator/Basic.lean:292	theorem
norm_cexp_sub_quadratic_le	Statlean/CharFun/Taylor.lean:42	lemma
norm_cexp_sub_quadratic_le_sq	Statlean/LimitTheorems/LindebergFeller.lean:93	private lemma
norm_cexp_sub_quadratic_le_third	Statlean/CharFun/Taylor.lean:84	lemma
norm_charFun_le_one_sub	Statlean/LimitTheorems/BerryEsseen.lean:313	lemma
norm_le_sum_abs_fin	Statlean/Gaussian/Basic.lean:226	lemma
norm_ofReal_mul_I	Statlean/CharFun/Taylor.lean:36	private lemma
norm_prod_sub_prod_le_sum	Statlean/CharFun/Taylor.lean:207	private lemma
norm_prod_sub_prod_le_sum_mul_pow	Statlean/CharFun/Taylor.lean:247	lemma
np_integral_nonneg	Statlean/Testing/Basic.lean:188	theorem
np_integrand_nonneg	Statlean/Testing/Basic.lean:173	theorem
ols_pythagorean	Statlean/Regression/GaussMarkov.lean:86	theorem
ols_residual_orthogonal	Statlean/Regression/GaussMarkov.lean:79	theorem
orderStatistic	Statlean/Statistic/Sample.lean:56	noncomputable def
orthonormal_hermiteNormLp	Statlean/Gaussian/Poincare.lean:283	private lemma
oscEnvelope_le_two_mul	Statlean/LimitTheorems/USLLN.lean:241	private lemma
oscEnvelope_measurable	Statlean/LimitTheorems/USLLN.lean:313	private lemma
oscEnvelope_tendsto_zero	Statlean/LimitTheorems/USLLN.lean:260	private lemma
pValue	Statlean/Testing/Basic.lean:97	noncomputable def
piSys	Statlean/Variance/EfronStein.lean:275	private def
polynomial_dense_L2_gaussian	Statlean/Gaussian/Hermite.lean:553	theorem
popMean	Statlean/LimitTheorems/USLLN.lean:45	noncomputable def
popMean_continuous	Statlean/LimitTheorems/USLLN.lean:133	lemma
populationCDF	Statlean/LimitTheorems/Convergence.lean:338	noncomputable def
populationCDF_mono	Statlean/LimitTheorems/Convergence.lean:350	private lemma
portmanteau_of_weak_conv	Statlean/LimitTheorems/Convergence.lean:761	theorem
probMeasure_eq_of_charFun_eq	Statlean/LimitTheorems/Levy.lean:224	private lemma
probMeasure_eq_of_charFun_eq_inner	Statlean/LimitTheorems/CramerWold.lean:103	lemma
prodMeasure	Statlean/Variance/EfronStein.lean:55	abbrev
prod_one_sub_tendsto_exp_neg	Statlean/LimitTheorems/LindebergFeller.lean:394	private lemma
proof	Statlean/CharFun/Taylor.lean:21	theorem
rao_blackwell_umvue	Statlean/Estimator/UMVUE.lean:158	theorem
rb_mse_decomposition	Statlean/Variance/RaoBlackwell.lean:36	theorem
rb_mse_gap_eq_condVar	Statlean/Variance/RaoBlackwell.lean:195	theorem
rb_mse_gap_nonneg	Statlean/Variance/RaoBlackwell.lean:180	theorem
rb_mse_pythagorean	Statlean/Variance/RaoBlackwell.lean:142	theorem
rb_mse_reduction	Statlean/Variance/RaoBlackwell.lean:165	theorem
rb_mse_reduction_eq_iff_condVar_zero	Statlean/Variance/RaoBlackwell.lean:207	theorem
rb_mse_reduction_eq_iff_variance_reduction_eq	Statlean/Variance/RaoBlackwell.lean:270	theorem
rb_mse_reduction_eq_of_measurable	Statlean/Variance/RaoBlackwell.lean:237	theorem
rb_mse_reduction_eq_of_stronglyMeasurable	Statlean/Variance/RaoBlackwell.lean:223	theorem
rb_variance_decomposition	Statlean/Variance/RaoBlackwell.lean:59	theorem
rb_variance_gap_eq_condVar	Statlean/Variance/RaoBlackwell.lean:81	theorem
rb_variance_gap_nonneg	Statlean/Variance/RaoBlackwell.lean:91	theorem
rb_variance_reduction	Statlean/Variance/RaoBlackwell.lean:68	theorem
rb_variance_reduction_eq_iff_condVar_zero	Statlean/Variance/RaoBlackwell.lean:103	theorem
rb_variance_reduction_eq_of_measurable	Statlean/Variance/RaoBlackwell.lean:131	theorem
rb_variance_reduction_eq_of_stronglyMeasurable	Statlean/Variance/RaoBlackwell.lean:118	theorem
real_inner_eq_mul	Statlean/Gaussian/Poincare.lean:275	private lemma
regression_full_interface_of_probability_structured_master_bound	Statlean/Regression/Linear.lean:244	theorem
regression_full_interface_of_process_and_complexity_structured_master_bound	Statlean/Regression/Linear.lean:350	theorem
regression_full_interface_of_process_and_entropy_structured_master_bound	Statlean/Regression/Linear.lean:384	theorem
regression_full_interface_of_proxy_structured_master_bound	Statlean/Regression/Linear.lean:284	theorem
regression_rate_of_deterministic_structured_master_bound	Statlean/Regression/Linear.lean:110	theorem
regression_rate_of_master_bound	Statlean/Regression/Linear.lean:88	theorem
regression_rate_of_process_and_complexity_structured_master_bound	Statlean/Regression/Linear.lean:317	theorem
regression_rate_of_process_and_entropy_structured_master_bound	Statlean/Regression/Linear.lean:333	theorem
regression_rate_of_proxy_structured_master_bound	Statlean/Regression/Linear.lean:152	theorem
sampleAvg	Statlean/LimitTheorems/USLLN.lean:41	noncomputable def
sampleAvg_continuous	Statlean/LimitTheorems/USLLN.lean:68	lemma
sampleMean	Statlean/Statistic/Sample.lean:27	noncomputable def
sampleMeanRV	Statlean/Statistic/Sample.lean:32	noncomputable def
sampleMedian	Statlean/Statistic/Sample.lean:68	noncomputable def
sampleQuantile	Statlean/Statistic/Sample.lean:61	noncomputable def
sampleVariance	Statlean/Statistic/Sample.lean:41	noncomputable def
sampleVarianceRV	Statlean/Statistic/Sample.lean:47	noncomputable def
satisfiesCriticalInequality	Statlean/Regression/MasterBound.lean:87	def
satisfiesCriticalInequality_of_localGaussianComplexityProxyAssumptions	Statlean/Regression/MasterBound.lean:193	lemma
satisfiesCriticalInequality_of_localGaussianComplexity_le	Statlean/Regression/MasterBound.lean:101	lemma
satisfiesCriticalInequality_of_proxy_bound	Statlean/Regression/MasterBound.lean:110	lemma
scheffe	Statlean/LimitTheorems/Scheffe.lean:36	theorem
scoreFunction	Statlean/Information/Basic.lean:20	noncomputable def
setIntegral_eq_integral_mul_meas_of_indep	Statlean/Variance/EfronStein.lean:361	private lemma
shiftedClass	Statlean/Regression/MasterBound.lean:44	def
sigmaAlgExcept	Statlean/Variance/EfronStein.lean:58	def
sigmaAlgExcept_eq_bot	Statlean/Variance/EfronStein.lean:74	lemma
sigmaAlgExcept_le	Statlean/Variance/EfronStein.lean:63	lemma
skewness	Statlean/Moments/Basic.lean:44	noncomputable def
slln_cdf_at_point	Statlean/LimitTheorems/Convergence.lean:360	private lemma
slln_finset_ae	Statlean/LimitTheorems/USLLN.lean:114	lemma
slln_oscillation_bound	Statlean/LimitTheorems/USLLN.lean:326	private lemma
slln_pointwise	Statlean/LimitTheorems/USLLN.lean:81	lemma
slutsky_add	Statlean/LimitTheorems/Slutsky.lean:31	theorem
slutsky_div	Statlean/LimitTheorems/Slutsky.lean:95	theorem
slutsky_mul	Statlean/LimitTheorems/Slutsky.lean:41	theorem
smoothed_cdf_fourier_bound	Statlean/LimitTheorems/BerryEsseen.lean:219	lemma
smoothing_kernel_exists	Statlean/LimitTheorems/BerryEsseen.lean:69	lemma
sq_div_sq_add_eps_le_one	Statlean/Entropy/LogSobolev.lean:381	lemma
sq_integral_le_integral_sq	Statlean/Variance/ANOVA.lean:35	lemma
sq_mul_log_sq_eq	Statlean/Entropy/LogSobolev.lean:102	lemma
stdGaussian	Statlean/Gaussian/Basic.lean:29	abbrev
stdGaussianPi	Statlean/Gaussian/Basic.lean:32	def
stein_identity	Statlean/Gaussian/Stein.lean:13	lemma
sum_charfun_errors_le	Statlean/LimitTheorems/LindebergFeller.lean:257	private lemma
summable_hermiteCoeff_sq	Statlean/Gaussian/Poincare.lean:264	private lemma
tDistMeasure	Statlean/Distribution/TDist.lean:67	def
tDistPDF	Statlean/Distribution/TDist.lean:63	def
tDistPDFReal	Statlean/Distribution/TDist.lean:58	def
tDistPDFReal_neg	Statlean/Distribution/TDist.lean:71	theorem
tDistPDFReal_nonneg	Statlean/Distribution/TDist.lean:76	theorem
tDistPDFReal_zero	Statlean/Distribution/TDist.lean:96	theorem
tailSigmaAlgebra	Statlean/LimitTheorems/Convergence.lean:303	def
tendstoInMeasure_const_of_rescaled_tendstoInDistribution	Statlean/LimitTheorems/DeltaMethod.lean:62	theorem
tendstoInMeasure_inv_of_ne_zero	Statlean/LimitTheorems/Slutsky.lean:55	theorem
tensorization_lsi	Statlean/Entropy/LogSobolev.lean:591	theorem
tensorization_lsi_at_of_universal	Statlean/Entropy/LogSobolev.lean:617	lemma
tensorization_lsi_core	Statlean/Entropy/LogSobolev.lean:1214	theorem
tensorization_lsi_of_at	Statlean/Entropy/LogSobolev.lean:604	theorem
totalVariationDist	Statlean/LimitTheorems/Convergence.lean:155	noncomputable def
truncatedMoment	Statlean/Moments/Basic.lean:72	noncomputable def
two_mul_le_sq_add_sq	Statlean/Entropy/LogSobolev.lean:387	lemma
typeII_add_power	Statlean/Testing/Basic.lean:151	theorem
ump_unbiased_iff_umpu	Statlean/Testing/Basic.lean:156	theorem
umvue_ae_unique	Statlean/Estimator/UMVUE.lean:41	theorem
unestimable_of_complete_no_function	Statlean/Estimator/UMVUE.lean:230	theorem
uniformDeviation	Statlean/Regression/MasterBound.lean:39	def
uniform_of_pointwise_on_rationals	Statlean/LimitTheorems/Convergence.lean:425	private lemma
uniform_slln	Statlean/LimitTheorems/USLLN.lean:427	theorem
universalHerbst_of_lipschitz	Statlean/SubGaussian/Herbst.lean:36	lemma
update_eq_insertNth	Statlean/Gaussian/Poincare.lean:422	private lemma
var_ratio_le_lindeberg	Statlean/LimitTheorems/LindebergFeller.lean:288	private lemma
variance_add_eq	Statlean/Moments/Covariance.lean:28	theorem
variance_eq_integral_sq_sub	Statlean/Entropy/LogSobolev.lean:108	lemma
variance_marginals_le_variance_prod	Statlean/Variance/ANOVA.lean:112	theorem
variance_pi_of_isEmpty	Statlean/Variance/ANOVA.lean:45	lemma
