NAME	KIND
Real.hasStrictDerivAt_rpow_const_of_ne	thm
Real.hasStrictDerivAt_sin	thm
Real.hasStrictDerivAt_sinh	thm
Real.hasStrictDerivAt_sqrt	thm
Real.hasStrictDerivAt_tan	thm
Real.hasStrictFDerivAt_rpow_of_neg	thm
Real.hasStrictFDerivAt_rpow_of_pos	thm
Real.hasSum_arctan	thm
Real.hasSum_cos	thm
Real.hasSum_cosh	thm
Real.hasSum_log_one_add	thm
Real.hasSum_log_one_add_inv	thm
Real.hasSum_log_sub_log_of_abs_lt_one	thm
Real.hasSum_ofDigitsTerm_digits	thm
Real.hasSum_pow_div_log_of_abs_lt_one	thm
Real.hasSum_sin	thm
Real.hasSum_sinh	thm
Real.hausdorffMeasure_of_finrank_lt	thm
Real.holderConjugate_comm	thm
Real.holderConjugate_iff	thm
Real.holderConjugate_iff_eq_conjExponent	thm
Real.holderConjugate_one_div	thm
Real.holderTriple_iff	thm
Real.iInf_Ioi_eq_iInf_rat_gt	thm
Real.iInf_const_zero	thm
Real.iInf_mul_of_nonneg	thm
Real.iInf_mul_of_nonpos	thm
Real.iInf_nonneg	thm
Real.iInf_nonpos	thm
Real.iInf_nonpos'	thm
Real.iInf_of_isEmpty	thm
Real.iInf_of_not_bddBelow	thm
Real.iInter_Iic_rat	thm
Real.iSup_const_zero	thm
Real.iSup_le	thm
Real.iSup_mul_of_nonneg	thm
Real.iSup_mul_of_nonpos	thm
Real.iSup_nonneg	thm
Real.iSup_nonneg'	thm
Real.iSup_nonpos	thm
Real.iSup_of_isEmpty	thm
Real.iSup_of_not_bddAbove	thm
Real.iSup_pow	thm
Real.iSup_pow_of_ne_zero	thm
Real.iUnion_Iic_rat	thm
Real.image_tan_Ioo	thm
Real.ind_mk	thm
Real.induction_Ico_mul	thm
Real.infinite_rat_abs_sub_lt_one_div_den_sq_iff_irrational	thm
Real.infinite_rat_abs_sub_lt_one_div_den_sq_of_irrational	thm
Real.injOn_arcsin	thm
Real.injOn_cos	thm
Real.injOn_sin	thm
Real.injOn_tan	thm
Real.inner_le_Lp_mul_Lq	thm
Real.inner_le_Lp_mul_Lq_hasSum_of_nonneg	thm
Real.inner_le_Lp_mul_Lq_of_nonneg	thm
Real.inner_le_Lp_mul_Lq_tsum_of_nonneg	thm
Real.inner_le_Lp_mul_Lq_tsum_of_nonneg'	thm
Real.inner_le_weight_mul_Lp_of_nonneg	thm
Real.instAdd	def
Real.instAddCommGroup	def
Real.instAddCommMonoid	def
Real.instAddCommSemigroup	def
Real.instAddGroup	def
Real.instAddLeftCancelSemigroup	def
Real.instAddMonoid	def
Real.instAddRightCancelSemigroup	def
Real.instAddSemigroup	def
Real.instArchimedean	thm
Real.instCommMonoid	def
Real.instCommMonoidWithZero	def
Real.instCommSemigroup	def
Real.instCommSemiring	def
Real.instCompleteSpace	thm
Real.instConditionallyCompleteLinearOrder	def
Real.instContinuousMapUniqueHom	thm
Real.instDistribLattice	def
Real.instDivInvMonoid	def
Real.instDivisionRing	def
Real.instField	def
Real.instFloorRing	def
Real.instFourierTransform	def
Real.instFourierTransform.congr_simp	thm
Real.instFourierTransformInv	def
Real.instFourierTransformInv.congr_simp	thm
Real.instInfSet	def
Real.instInhabited	def
Real.instInhabitedAngle	def
Real.instIntCast	def
Real.instInv	def
Real.instIsCompleteAbs	thm
Real.instIsDomain	thm
Real.instIsOrderBornology	thm
Real.instIsOrderedAddMonoid	thm
Real.instIsOrderedCancelAddMonoid	thm
Real.instIsOrderedRing	thm
Real.instIsStrictOrderedRing	thm
Real.instLE	def
Real.instLT	def
Real.instMax	def
Real.instMin	def
Real.instMonoid	def
Real.instMonoidWithZero	def
Real.instMul	def
Real.instNNRatCast	def
Real.instNatCast	def
Real.instNeg	def
Real.instNontrivial	thm
Real.instNormedAddCommGroupAngle	def
Real.instOne	def
Real.instPathConnectedSpace	thm
Real.instPow	def
Real.instPreorder	def
Real.instRCLike	def
Real.instRatCast	def
Real.instRepr	def
Real.instRing	def
Real.instSemigroup	def
Real.instSemilatticeInf	def
Real.instSemilatticeSup	def
Real.instStarOrderedRing	thm
Real.instSub	def
Real.instSupSet	def
Real.instTietzeExtension	thm
Real.instZero	def
Real.instZeroLEOneClass	thm
Real.integrableOn_rpowIntegrand₀₁_Ici	thm
Real.integrableOn_rpowIntegrand₀₁_Ioi	thm
Real.integrable_of_summable_norm_Icc	thm
Real.integrable_prod_sub	thm
Real.integrable_sinc	thm
Real.integral_rpowIntegrand₀₁_eq_rpow_mul_const	thm
Real.integral_rpowIntegrand₀₁_one_pos	thm
Real.integral_rpow_mul_exp_neg_mul_Ioi	thm
Real.inv_goldenConj	thm
Real.inv_goldenRatio	thm
Real.inv_logb	thm
Real.inv_logb_div_base	thm
Real.inv_logb_mul_base	thm
Real.inv_one_add_tan_sq	thm
Real.inv_rpow	thm
Real.inv_sign	thm
Real.inv_sqrt_one_add_tan_sq	thm
Real.inv_sqrt_two_sub_one	thm
Real.isAlgebraic_cos_rat_mul_pi	thm
Real.isAlgebraic_sin_rat_mul_pi	thm
Real.isAlgebraic_tan_rat_mul_pi	thm
Real.isBigO_exp_comp_exp_comp	thm
Real.isBigO_exp_comp_one	thm
Real.isBigO_one_exp_comp	thm
Real.isBoundedSMul	thm
Real.isBoundedUnder_ge_exp_comp	thm
Real.isBoundedUnder_le_exp_comp	thm
Real.isCauSeq_iff_lift	thm
Real.isEquivalent_sin	thm
Real.isEquivalent_sinh	thm
Real.isFiniteMeasure_restrict_Icc	thm
Real.isFiniteMeasure_restrict_Ico	thm
Real.isFiniteMeasure_restrict_Ioc	thm
Real.isFiniteMeasure_restrict_Ioo	thm
Real.isGLB_of_tendsto_antitoneOn_bddBelow_nat_Ici	thm
Real.isGLB_of_tendsto_antitone_bddBelow	thm
Real.isGLB_sInf	thm
Real.isIntegral_two_mul_cos_rat_mul_pi	thm
Real.isIntegral_two_mul_sin_rat_mul_pi	thm
Real.isLUB_of_tendsto_monotoneOn_bddAbove_nat_Ici	thm
Real.isLUB_of_tendsto_monotone_bddAbove	thm
Real.isLUB_sSup	thm
Real.isLittleO_const_log_atTop	thm
Real.isLittleO_const_logb_atTop	thm
Real.isLittleO_exp_comp_exp_comp	thm
Real.isLittleO_log_id_atTop	thm
Real.isLittleO_logb_id_atTop	thm
Real.isLittleO_one_exp_comp	thm
Real.isLittleO_pow_exp_atTop	thm
Real.isLittleO_pow_log_id_atTop	thm
Real.isLittleO_pow_logb_id_atTop	thm
Real.isOpenEmbedding_exp	thm
Real.isPiSystem_Ici_rat	thm
Real.isPiSystem_Iic_rat	thm
Real.isPiSystem_Iio_rat	thm
Real.isPiSystem_Ioi_rat	thm
Real.isPiSystem_Ioo_rat	thm
Real.isScalarTower	thm
Real.isSquare_iff	thm
Real.isTheta_exp_comp_exp_comp	thm
Real.isTheta_exp_comp_one	thm
Real.isTopologicalBasis_Ioo_rat	thm
Real.iter_deriv_exp	thm
Real.iter_deriv_rpow_const	thm
Real.iteratedDerivWithin_cos_Icc	thm
Real.iteratedDerivWithin_cos_Ioo	thm
Real.iteratedDerivWithin_cosh_Icc	thm
Real.iteratedDerivWithin_cosh_Ioo	thm
Real.iteratedDerivWithin_sin_Icc	thm
Real.iteratedDerivWithin_sin_Ioo	thm
Real.iteratedDerivWithin_sinh_Icc	thm
Real.iteratedDerivWithin_sinh_Ioo	thm
Real.iteratedDeriv_add_one_cos	thm
Real.iteratedDeriv_add_one_cosh	thm
Real.iteratedDeriv_add_one_sin	thm
Real.iteratedDeriv_add_one_sinh	thm
Real.iteratedDeriv_even_cos	thm
Real.iteratedDeriv_even_cosh	thm
Real.iteratedDeriv_even_sin	thm
Real.iteratedDeriv_even_sinh	thm
Real.iteratedDeriv_fourier	thm
Real.iteratedDeriv_fourierIntegral	thm
Real.iteratedDeriv_odd_cos	thm
Real.iteratedDeriv_odd_cosh	thm
Real.iteratedDeriv_odd_sin	thm
Real.iteratedDeriv_odd_sinh	thm
Real.iteratedFDeriv_fourier	thm
Real.iteratedFDeriv_fourierIntegral	thm
Real.lattice	def
Real.leTotal_R	thm
Real.le_arcsin_iff_sin_le	thm
Real.le_arcsin_iff_sin_le'	thm
Real.le_coe_toNNReal	thm
Real.le_exp_log	thm
Real.le_iInf	thm
Real.le_integral_rpowIntegrand₀₁_one	thm
Real.le_inv_mul_exp	thm
Real.le_log_iff_exp_le	thm
Real.le_log_of_pow_le	thm
Real.le_log_of_rpow_le	thm
Real.le_log_of_zpow_le	thm
Real.le_log_one_add_of_nonneg	thm
Real.le_logb_iff_rpow_le	thm
Real.le_logb_iff_rpow_le_of_base_lt_one	thm
Real.le_mk_of_forall_le	thm
Real.le_norm_self	thm
Real.le_pow_iff_log_le	thm
Real.le_pow_of_log_le	thm
Real.le_rpow_add	thm
Real.le_rpow_iff_log_le	thm
Real.le_rpow_inv_iff_of_neg	thm
Real.le_rpow_inv_iff_of_pos	thm
Real.le_rpow_of_log_le	thm
Real.le_sInf	thm
Real.le_sSup_iff	thm
Real.le_sin	thm
Real.le_sin_mul	thm
Real.le_sqrt	thm
Real.le_sqrt'	thm
Real.le_sqrt_of_sq_le	thm
Real.le_sum_ofDigitsTerm_digits	thm
Real.le_tan	thm
Real.le_toNNReal_iff_coe_le	thm
Real.le_toNNReal_iff_coe_le'	thm
Real.le_zpow_iff_log_le	thm
Real.le_zpow_of_log_le	thm
Real.leftDeriv_mul_log	thm
Real.liminf_of_not_isBoundedUnder	thm
Real.liminf_of_not_isCoboundedUnder	thm
Real.limsInf_of_not_isBounded	thm
Real.limsInf_of_not_isCobounded	thm
Real.limsSup_of_not_isBounded	thm
Real.limsSup_of_not_isCobounded	thm
Real.limsup_of_not_isBoundedUnder	thm
Real.limsup_of_not_isCoboundedUnder	thm
Real.linearOrder	def
Real.lipschitzWith_cos	thm
Real.lipschitzWith_one_mulExpNegMulSq	thm
Real.lipschitzWith_sin	thm
Real.lipschitzWith_toNNReal	thm
Real.list_prod_map_rpow	thm
Real.list_prod_map_rpow'	thm
Real.locallyFinite_volume	thm
Real.log	def
Real.log2_le_logb	thm
Real.logDeriv_cos	thm
Real.logDeriv_cosh	thm
Real.logDeriv_sin	thm
Real.log_abs	thm
Real.log_comp_exp	thm
Real.log_div	thm
Real.log_div_le_sum_range_add	thm
Real.log_div_log	thm
Real.log_div_self	thm
Real.log_div_self_antitoneOn	thm
Real.log_div_self_rpow_antitoneOn	thm
Real.log_div_sqrt_antitoneOn	thm
Real.log_doublingGamma_eq	thm
Real.log_eq_zero	thm
Real.log_exp	thm
Real.log_injOn_pos	thm
Real.log_intCast_nonneg	thm
Real.log_inv	thm
Real.log_le_iff_le_exp	thm
Real.log_le_log	thm
Real.log_le_log_iff	thm
Real.log_le_rpow_div	thm
Real.log_le_self	thm
Real.log_le_sub_one_of_pos	thm
Real.log_list_prod	thm
Real.log_lt_iff_lt_exp	thm
Real.log_lt_log	thm
Real.log_lt_log_iff	thm
Real.log_lt_sub_one_of_pos	thm
Real.log_mul	thm
Real.log_mul_self_monotoneOn	thm
Real.log_multiset_prod	thm
Real.log_natCast_le_rpow_div	thm
Real.log_natCast_nonneg	thm
Real.log_nat_eq_sum_factorization	thm
Real.log_ne_zero	thm
Real.log_ne_zero_of_pos_of_ne_one	thm
Real.log_neg	thm
Real.log_neg_eq_log	thm
Real.log_neg_iff	thm
Real.log_neg_natCast_nonneg	thm
Real.log_neg_of_lt_zero	thm
Real.log_nonneg	thm
Real.log_nonneg_iff	thm
Real.log_nonpos	thm
Real.log_nonpos_iff	thm
Real.log_of_nat_eq_posLog	thm
Real.log_of_ne_zero	thm
Real.log_of_pos	thm
Real.log_one	thm
Real.log_pos	thm
Real.log_pos_iff	thm
Real.log_pos_of_lt_neg_one	thm
Real.log_pow	thm
Real.log_prod	thm
Real.log_rpow	thm
Real.log_sqrt	thm
Real.log_surjective	thm
Real.log_two_gt_d9	thm
Real.log_two_lt_d9	thm
Real.log_two_near_10	thm
Real.log_zero	thm
Real.log_zpow	thm
Real.logb	def
Real.logb_abs	thm
Real.logb_abs_base	thm
Real.logb_div	thm
Real.logb_div_base	thm
Real.logb_eq_iff_rpow_eq	thm
Real.logb_eq_zero	thm
Real.logb_injOn_pos	thm
Real.logb_injOn_pos_of_base_lt_one	thm
Real.logb_inv	thm
Real.logb_inv_base	thm
Real.logb_le_iff_le_rpow	thm
Real.logb_le_iff_le_rpow_of_base_lt_one	thm
Real.logb_le_logb	thm
Real.logb_le_logb_of_base_lt_one	thm
Real.logb_le_logb_of_le	thm
Real.logb_lt_iff_lt_rpow	thm
Real.logb_lt_iff_lt_rpow_of_base_lt_one	thm
Real.logb_lt_logb	thm
Real.logb_lt_logb_iff	thm
Real.logb_lt_logb_iff_of_base_lt_one	thm
Real.logb_lt_logb_of_base_lt_one	thm
Real.logb_mul	thm
Real.logb_mul_base	thm
Real.logb_nat_eq_sum_factorization	thm
Real.logb_ne_zero_of_pos_of_ne_one	thm
Real.logb_ne_zero_of_pos_of_ne_one_of_base_lt_one	thm
Real.logb_neg	thm
Real.logb_neg_base_eq_logb	thm
Real.logb_neg_eq_logb	thm
Real.logb_neg_iff	thm
Real.logb_neg_iff_of_base_lt_one	thm
Real.logb_neg_of_base_lt_one	thm
Real.logb_nonneg	thm
Real.logb_nonneg_iff	thm
Real.logb_nonneg_iff_of_base_lt_one	thm
Real.logb_nonneg_of_base_lt_one	thm
Real.logb_nonpos	thm
Real.logb_nonpos_iff	thm
Real.logb_nonpos_iff'	thm
Real.logb_nonpos_iff_of_base_lt_one	thm
Real.logb_one	thm
Real.logb_one_left	thm
Real.logb_one_left_eq_zero	thm
Real.logb_pos	thm
Real.logb_pos_iff	thm
Real.logb_pos_iff_of_base_lt_one	thm
Real.logb_pos_of_base_lt_one	thm
Real.logb_pow	thm
Real.logb_prod	thm
Real.logb_rpow	thm
Real.logb_rpow_eq_mul_logb_of_pos	thm
Real.logb_self_eq_one	thm
Real.logb_self_eq_one_iff	thm
Real.logb_surjective	thm
Real.logb_zero	thm
Real.logb_zero_left	thm
Real.logb_zero_left_eq_zero	thm
Real.lt_arcsin_iff_sin_lt	thm
Real.lt_arcsin_iff_sin_lt'	thm
Real.lt_cauchy	thm
Real.lt_log_iff_exp_lt	thm
Real.lt_log_of_pow_lt	thm
Real.lt_log_of_rpow_lt	thm
Real.lt_log_of_zpow_lt	thm
Real.lt_log_one_add_of_pos	thm
Real.lt_logb_iff_rpow_lt	thm
Real.lt_logb_iff_rpow_lt_of_base_lt_one	thm
Real.lt_of_toNNReal_lt	thm
Real.lt_pow_iff_log_lt	thm
Real.lt_pow_of_log_lt	thm
Real.lt_rpow_iff_log_lt	thm
Real.lt_rpow_inv_iff_of_neg	thm
Real.lt_rpow_inv_iff_of_pos	thm
Real.lt_rpow_of_log_lt	thm
Real.lt_sInf_add_pos	thm
Real.lt_sin	thm
Real.lt_sin_mul	thm
Real.lt_sq_of_sqrt_lt	thm
Real.lt_sqrt	thm
Real.lt_sqrt_of_sq_lt	thm
Real.lt_tan	thm
Real.lt_toNNReal_iff_coe_lt	thm
Real.lt_zpow_iff_log_lt	thm
Real.lt_zpow_of_log_lt	thm
Real.map_exp_atBot	thm
Real.map_exp_atTop	thm
Real.map_exp_nhds	thm
Real.map_linearMap_volume_pi_eq_smul_volume_pi	thm
Real.map_matrix_volume_pi_eq_smul_volume_pi	thm
Real.map_sqrt_atTop	thm
Real.map_toNNReal_atTop	thm
Real.map_volume_mul_left	thm
Real.map_volume_mul_right	thm
Real.mapsTo_cos	thm
Real.mapsTo_sin	thm
Real.mapsTo_sin_Ioo	thm
Real.measurableSpace	def
Real.measurable_arccos	thm
Real.measurable_arcsin	thm
Real.measurable_arctan	thm
Real.measurable_cos	thm
Real.measurable_cosh	thm
Real.measurable_exp	thm
Real.measurable_log	thm
Real.measurable_of_measurable_exp	thm
Real.measurable_sin	thm
Real.measurable_sinc	thm
Real.measurable_sinh	thm
Real.measureSpace	def
Real.measure_ext_Ioo_rat	thm
Real.mem_closure_iff	thm
Real.metricSpace	def
Real.mk	def
Real.mk_add	thm
Real.mk_const	thm
Real.mk_eq	thm
Real.mk_inf	thm
Real.mk_le	thm
Real.mk_le_of_forall_le	thm
Real.mk_lt	thm
Real.mk_mul	thm
Real.mk_near_of_forall_near	thm
Real.mk_neg	thm
Real.mk_one	thm
Real.mk_pos	thm
Real.mk_sup	thm
Real.mk_zero	thm
Real.monotoneOn_posLog	thm
Real.monotoneOn_rpow_Ici_of_exponent_nonneg	thm
Real.monotoneOn_sin	thm
Real.monotone_arcsin	thm
Real.monotone_rpow_of_base_ge_one	thm
Real.mulExpNegMulSq	def
Real.mulExpNegMulSq_eq_sqrt_mul_mulExpNegMulSq_one	thm
Real.mulExpNegMulSq_one_le_one	thm
Real.mulExpNegSq_apply	thm
Real.mul_abs_le_abs_sin	thm
Real.mul_add_one_le_add_one_pow	thm
Real.mul_iInf_of_nonneg	thm
Real.mul_iInf_of_nonpos	thm
Real.mul_iSup_of_nonneg	thm
Real.mul_iSup_of_nonpos	thm
Real.mul_le_sin	thm
Real.mul_log_eq_log_iff	thm
Real.mul_log_nonneg	thm
Real.mul_log_nonpos	thm
Real.mul_logb	thm
Real.mul_lt_sin	thm
Real.mul_rpow	thm
Real.mul_self_sqrt	thm
Real.multipliable_of_summable_log	thm
Real.multipliable_of_summable_log'	thm
Real.multipliable_one_add_of_summable	thm
Real.multiset_prod_map_rpow	thm
Real.natCast_le_toNNReal	thm
Real.natCast_lt_toNNReal	thm
Real.natCastle_toNNReal'	thm
Real.natCeil_logb_natCast	thm
Real.natFloor_logb_natCast	thm
Real.natLog_le_logb	thm
Real.nat_floor_real_sqrt_eq_nat_sqrt	thm
Real.nat_sqrt_le_real_sqrt	thm
Real.negMulLog	def
Real.negMulLog_def	thm
Real.negMulLog_eq_neg	thm
Real.negMulLog_mul	thm
Real.negMulLog_nonneg	thm
Real.negMulLog_one	thm
Real.negMulLog_zero	thm
Real.neg_inv_le_log	thm
Real.neg_mulExpNegMulSq_neg	thm
Real.neg_one_le_cos	thm
Real.neg_one_le_mulExpNegMulSq_one	thm
Real.neg_one_le_sin	thm
Real.neg_one_le_sinc	thm
Real.neg_one_lt_goldenConj	thm
Real.neg_one_lt_tanh	thm
Real.neg_pi_div_two_eq_arcsin	thm
Real.neg_pi_div_two_le_arcsin	thm
Real.neg_pi_div_two_lt_arcsin	thm
Real.neg_pi_div_two_lt_arctan	thm
Real.neg_sqrt_le_of_sq_le	thm
Real.neg_sqrt_lt_of_sq_lt	thm
Real.nnabs	def
Real.nnabs_coe	thm
Real.nnabs_of_nonneg	thm
Real.nnabs_pos	thm
Real.nndist_eq	thm
Real.nndist_eq'	thm
Real.nnnorm_abs	thm
Real.nnnorm_deriv_mulExpNegMulSq_le_one	thm
Real.nnnorm_exp_I_mul_ofReal_sub_one_le	thm
Real.nnnorm_mul_toNNReal	thm
Real.nnnorm_natCast	thm
Real.nnnorm_nnratCast	thm
Real.nnnorm_ofNat	thm
Real.nnnorm_of_nonneg	thm
Real.nnnorm_rpow_of_nonneg	thm
Real.nnnorm_two	thm
Real.nnreal_dichotomy	thm
Real.nnreal_induction_on	thm
Real.nnreal_induction_on'	thm
Real.nnreal_trichotomy	thm
Real.noAtoms_volume	thm
Real.nonempty_algEquiv_or	thm
Real.norm	def
Real.norm_deriv_mulExpNegMulSq_le_one	thm
Real.norm_eq_abs	thm
Real.norm_exp_I_mul_ofReal_sub_one_le	thm
Real.norm_exp_sub_one_sub_id_le	thm
Real.norm_inv_mul_rpow_sub_one_sub_log_le	thm
Real.norm_natCast	thm
Real.norm_nnratCast	thm
Real.norm_ofNat	thm
Real.norm_of_nonneg	thm
Real.norm_of_nonpos	thm
Real.norm_rpow_of_nonneg	thm
Real.norm_two	thm
Real.normedAddCommGroup	def
Real.normedCommRing	def
Real.normedField	def
Real.not_DifferentiableAt_log_mul_zero	thm
Real.not_bddAbove_coe	thm
Real.not_bddBelow_coe	thm
Real.not_continuousAt_deriv_mul_log_zero	thm
Real.not_continuousAt_deriv_qaryEntropy_one	thm
Real.not_continuousAt_deriv_qaryEntropy_zero	thm
Real.not_continuousAt_inv_log_neg_one	thm
Real.not_continuousAt_inv_log_one	thm
Real.not_differentiableAt_inv_log_zero	thm
Real.not_differentiableAt_rpow_const_zero	thm
Real.not_summable_indicator_one_div_natCast	thm
Real.not_summable_natCast_inv	thm
Real.not_summable_one_div_natCast	thm
Real.ofCauchy	ctor
Real.ofCauchy.inj	thm
Real.ofCauchy_add	thm
Real.ofCauchy_div	thm
Real.ofCauchy_inf	thm
Real.ofCauchy_intCast	thm
Real.ofCauchy_inv	thm
Real.ofCauchy_mul	thm
Real.ofCauchy_natCast	thm
Real.ofCauchy_neg	thm
Real.ofCauchy_nnratCast	thm
Real.ofCauchy_one	thm
Real.ofCauchy_ratCast	thm
Real.ofCauchy_sub	thm
Real.ofCauchy_sup	thm
Real.ofCauchy_zero	thm
Real.ofDigits	def
Real.ofDigitsTerm	def
Real.ofDigitsTerm_le	thm
Real.ofDigitsTerm_nonneg	thm
Real.ofDigits_SurjOn	thm
Real.ofDigits_const_last_eq_one	thm
Real.ofDigits_const_last_eq_one'	thm
Real.ofDigits_digits	thm
Real.ofDigits_digits_sum_eq	thm
Real.ofDigits_eq_sum_add_ofDigits	thm
Real.ofDigits_le_one	thm
Real.ofDigits_nonneg	thm
Real.ofNat_le_toNNReal	thm
Real.ofNat_lt_toNNReal	thm
Real.ofReal_le_enorm	thm
Real.of_near	thm
Real.one_add_mul_le_cos	thm
Real.one_add_rpow_hasFPowerSeriesAt_zero	thm
Real.one_add_rpow_hasFPowerSeriesOnBall_zero	thm
Real.one_add_tan_sq_mul_cos_sq_eq_one	thm
Real.one_div_one_sub_hasFPowerSeriesOnBall_zero	thm
Real.one_div_one_sub_rpow_hasFPowerSeriesOnBall_zero	thm
Real.one_div_one_sub_sq_hasFPowerSeriesOnBall_zero	thm
Real.one_div_sub_hasFPowerSeriesOnBall_zero	thm
Real.one_div_sub_pow_hasFPowerSeriesOnBall_zero	thm
Real.one_div_sub_sq_hasFPowerSeriesOnBall_zero	thm
Real.one_half_lt_eulerMascheroniConstant	thm
Real.one_half_lt_eulerMascheroniSeq_six	thm
Real.one_le_cosh	thm
Real.one_le_exp	thm
Real.one_le_exp_iff	thm
Real.one_le_pi_div_two	thm
Real.one_le_rpow	thm
Real.one_le_rpow_of_pos_of_le_one_of_nonpos	thm
Real.one_le_sqrt	thm
Real.one_le_toNNReal	thm
Real.one_lt_cosh	thm
Real.one_lt_exp_iff	thm
Real.one_lt_goldenRatio	thm
Real.one_lt_rpow	thm
Real.one_lt_rpow_iff	thm
Real.one_lt_rpow_iff_of_pos	thm
Real.one_lt_rpow_of_pos_of_lt_one_of_neg	thm
Real.one_lt_sqrt_two	thm
Real.one_lt_toNNReal	thm
Real.one_rpow	thm
Real.one_sub_div_pow_le_exp_neg	thm
Real.one_sub_goldenConj	thm
Real.one_sub_goldenRatio	thm
Real.one_sub_inv_le_log_of_pos	thm
Real.one_sub_le_exp_neg	thm
Real.one_sub_lt_exp_neg	thm
Real.one_sub_mul_le_cos	thm
Real.one_sub_sq_div_two_le_cos	thm
Real.one_sub_sq_div_two_lt_cos	thm
Real.partialOrder	def
Real.pi	def
Real.pi_div_four_le_arcsin	thm
Real.pi_div_two_eq_arcsin	thm
Real.pi_div_two_le_arcsin	thm
Real.pi_div_two_le_two	thm
Real.pi_div_two_pos	thm
Real.pi_gt_d2	thm
Real.pi_gt_d20	thm
Real.pi_gt_d4	thm
Real.pi_gt_d6	thm
Real.pi_gt_sqrtTwoAddSeries	thm
Real.pi_gt_three	thm
Real.pi_le_four	thm
Real.pi_lower_bound_start	thm
Real.pi_lt_d2	thm
Real.pi_lt_d20	thm
Real.pi_lt_d4	thm
Real.pi_lt_d6	thm
Real.pi_lt_four	thm
Real.pi_lt_sqrtTwoAddSeries	thm
Real.pi_ne_zero	thm
Real.pi_nonneg	thm
Real.pi_pos	thm
Real.pi_upper_bound_start	thm
Real.posLog	def
Real.posLog_abs	thm
Real.posLog_add	thm
Real.posLog_def	thm
Real.posLog_eq_log	thm
Real.posLog_eq_log_max_one	thm
Real.posLog_eq_zero_iff	thm
Real.posLog_le_posLog	thm
Real.posLog_mul	thm
Real.posLog_nat_mul	thm
Real.posLog_neg	thm
Real.posLog_nonneg	thm
Real.posLog_norm_add_le	thm
Real.posLog_norm_sum_le	thm
Real.posLog_one	thm
Real.posLog_pow	thm
Real.posLog_prod	thm
Real.posLog_sub_posLog_inv	thm
Real.posLog_sum	thm
Real.posLog_zero	thm
Real.pow_arith_mean_le_arith_mean_pow	thm
Real.pow_arith_mean_le_arith_mean_pow_of_even	thm
Real.pow_div_factorial_le_exp	thm
Real.pow_le_iff_le_log	thm
Real.pow_le_of_le_log	thm
Real.pow_lt_iff_lt_log	thm
Real.pow_lt_of_lt_log	thm
Real.pow_mul_norm_iteratedFDeriv_fourierIntegral_le	thm
Real.pow_mul_norm_iteratedFDeriv_fourier_le	thm
Real.pow_rpow_inv_natCast	thm
Real.probChar	def
Real.probChar_apply	thm
Real.probChar_apply'	thm
Real.probChar_ne_one	thm
Real.pseudoMetricSpace	def
Real.punctured_nhds_module_neBot	thm
Real.qaryEntropy	def
Real.qaryEntropy_continuous	thm
Real.qaryEntropy_neg_of_neg	thm
Real.qaryEntropy_nonneg	thm
Real.qaryEntropy_nonpos_of_nonpos	thm
Real.qaryEntropy_one	thm
Real.qaryEntropy_pos	thm
Real.qaryEntropy_strictAntiOn	thm
Real.qaryEntropy_strictMonoOn	thm
Real.qaryEntropy_two	thm
Real.qaryEntropy_zero	thm
Real.quadratic_le_exp_of_nonneg	thm
Real.quadratic_root_cos_pi_div_five	thm
Real.range_arcsin	thm
Real.range_arctan	thm
Real.range_cos	thm
Real.range_cos_infinite	thm
Real.range_exp	thm
Real.range_log	thm
Real.range_logb	thm
Real.range_sigmoid	thm
Real.range_sin	thm
Real.range_sin_infinite	thm
Real.rank_rat_real	thm
Real.ratCast_lt	thm
Real.real_sqrt_le_nat_sqrt_succ	thm
Real.real_sqrt_lt_nat_sqrt_succ	thm
Real.rec	rec
Real.rexp_tsum_eq_tprod	thm
Real.rightDeriv_mul_log	thm
Real.ringEquivCauchy	def
Real.ringEquivCauchy_apply	thm
Real.ringEquivCauchy_symm_apply_cauchy	thm
Real.ringHom_apply	thm
Real.round_exp_one_eq_three	thm
Real.round_pi_eq_three	thm
Real.rpow	def
Real.rpowIntegrand₀₁	def
Real.rpowIntegrand₀₁_apply_mul	thm
Real.rpowIntegrand₀₁_apply_mul'	thm
Real.rpowIntegrand₀₁_apply_mul_eqOn_Ici	thm
Real.rpowIntegrand₀₁_eqOn_mul_rpowIntegrand₀₁_one	thm
Real.rpowIntegrand₀₁_eqOn_pow_div	thm
Real.rpowIntegrand₀₁_eq_pow_div	thm
Real.rpowIntegrand₀₁_le_rpow_sub_one	thm
Real.rpowIntegrand₀₁_le_rpow_sub_two_mul_self	thm
Real.rpowIntegrand₀₁_monotoneOn	thm
Real.rpowIntegrand₀₁_nonneg	thm
Real.rpowIntegrand₀₁_one_ge_rpow_sub_two	thm
Real.rpowIntegrand₀₁_zero_left	thm
Real.rpowIntegrand₀₁_zero_right	thm
Real.rpow_add	thm
Real.rpow_add'	thm
Real.rpow_add_intCast	thm
Real.rpow_add_intCast'	thm
Real.rpow_add_le_add_rpow	thm
Real.rpow_add_natCast	thm
Real.rpow_add_natCast'	thm
Real.rpow_add_of_nonneg	thm
Real.rpow_add_one	thm
Real.rpow_add_one'	thm
Real.rpow_add_rpow_le	thm
Real.rpow_add_rpow_le_add	thm
Real.rpow_arith_mean_le_arith_mean_rpow	thm
